,OrderWeek,Segment,City,State,Region,SubCategory,Discount
5533,23,Consumer,Little Rock,Arkansas,South,Accessories,0.0
5534,23,Consumer,Little Rock,Arkansas,South,Paper,0.0
5535,23,Consumer,Little Rock,Arkansas,South,Binders,0.0
5536,23,Consumer,Little Rock,Arkansas,South,Binders,0.0
5537,23,Consumer,Little Rock,Arkansas,South,Paper,0.0
5538,16,Consumer,Norfolk,Nebraska,Central,Binders,0.0
5539,21,Consumer,Chicago,Illinois,Central,Chairs,0.3
5541,21,Consumer,Chicago,Illinois,Central,Supplies,0.2
5542,51,Corporate,Tucson,Arizona,West,Tables,0.5
5545,38,Home Office,Concord,New Hampshire,East,Storage,0.0
5546,36,Consumer,Draper,Utah,West,Furnishings,0.0
5547,36,Consumer,Draper,Utah,West,Phones,0.2
5548,48,Consumer,San Francisco,California,West,Appliances,0.0
5549,48,Consumer,San Francisco,California,West,Accessories,0.0
5550,46,Corporate,Houston,Texas,Central,Art,0.2
5551,46,Corporate,Houston,Texas,Central,Supplies,0.2
5552,46,Corporate,Houston,Texas,Central,Accessories,0.2
5553,46,Corporate,Houston,Texas,Central,Paper,0.2
5554,46,Corporate,Houston,Texas,Central,Bookcases,0.32
5555,40,Corporate,Montgomery,Alabama,South,Furnishings,0.0
5556,51,Corporate,Jackson,Mississippi,South,Furnishings,0.0
5557,51,Corporate,Jackson,Mississippi,South,Art,0.0
5558,49,Consumer,North Las Vegas,Nevada,West,Paper,0.0
5559,49,Consumer,North Las Vegas,Nevada,West,Storage,0.0
5560,49,Consumer,North Las Vegas,Nevada,West,Labels,0.0
5561,13,Corporate,Atlanta,Georgia,South,Binders,0.0
5562,13,Corporate,Atlanta,Georgia,South,Copiers,0.0
5563,13,Corporate,Atlanta,Georgia,South,Binders,0.0
5564,11,Home Office,Chicago,Illinois,Central,Art,0.2
5565,11,Home Office,Chicago,Illinois,Central,Machines,0.3
5566,11,Home Office,Chicago,Illinois,Central,Art,0.2
5567,11,Home Office,Chicago,Illinois,Central,Chairs,0.3
5568,11,Home Office,Chicago,Illinois,Central,Copiers,0.2
5569,11,Home Office,Chicago,Illinois,Central,Paper,0.2
5570,11,Home Office,Chicago,Illinois,Central,Phones,0.2
5571,49,Corporate,Columbus,Ohio,East,Paper,0.2
5573,49,Corporate,Columbus,Ohio,East,Paper,0.2
5574,49,Corporate,Columbus,Ohio,East,Phones,0.4
5575,49,Corporate,Columbus,Ohio,East,Phones,0.4
5576,50,Consumer,Pasadena,California,West,Furnishings,0.0
5577,50,Consumer,Pasadena,California,West,Appliances,0.0
5578,36,Consumer,Los Angeles,California,West,Art,0.0
5579,36,Consumer,Los Angeles,California,West,Chairs,0.2
5580,36,Consumer,Los Angeles,California,West,Paper,0.0
5581,40,Home Office,Clinton,Maryland,East,Furnishings,0.0
5582,19,Home Office,New York City,New York,East,Art,0.0
5583,51,Consumer,San Diego,California,West,Furnishings,0.0
5584,48,Home Office,New York City,New York,East,Storage,0.0
5585,48,Home Office,New York City,New York,East,Phones,0.0
5586,48,Home Office,New York City,New York,East,Storage,0.0
5587,12,Consumer,Lancaster,California,West,Fasteners,0.0
5588,29,Home Office,Great Falls,Montana,West,Binders,0.2
5589,49,Consumer,San Francisco,California,West,Storage,0.0
5590,49,Consumer,San Francisco,California,West,Storage,0.0
5591,42,Corporate,Lakewood,New Jersey,East,Chairs,0.0
5592,42,Corporate,Lakewood,New Jersey,East,Binders,0.0
5594,38,Corporate,Lawrence,Massachusetts,East,Phones,0.0
5595,38,Corporate,Lawrence,Massachusetts,East,Phones,0.0
5596,39,Consumer,Concord,New Hampshire,East,Binders,0.0
5597,7,Consumer,Baltimore,Maryland,East,Supplies,0.0
5598,7,Consumer,Baltimore,Maryland,East,Art,0.0
5599,40,Consumer,Columbus,Ohio,East,Art,0.2
5600,40,Consumer,Columbus,Ohio,East,Envelopes,0.2
5601,40,Consumer,Columbus,Ohio,East,Accessories,0.2
5602,34,Corporate,Houston,Texas,Central,Storage,0.2
5603,34,Corporate,Houston,Texas,Central,Paper,0.2
5604,49,Corporate,New York City,New York,East,Binders,0.2
5605,38,Corporate,Greensboro,North Carolina,South,Furnishings,0.2
5606,38,Corporate,Greensboro,North Carolina,South,Chairs,0.2
5607,12,Consumer,New York City,New York,East,Art,0.0
5608,49,Consumer,San Francisco,California,West,Appliances,0.0
5609,35,Consumer,Monroe,Louisiana,South,Accessories,0.0
5610,41,Consumer,Cincinnati,Ohio,East,Accessories,0.2
5611,33,Corporate,Seattle,Washington,West,Accessories,0.0
5612,33,Corporate,Seattle,Washington,West,Accessories,0.0
5613,5,Consumer,New York City,New York,East,Storage,0.0
5614,34,Corporate,New York City,New York,East,Art,0.0
5615,34,Corporate,New York City,New York,East,Appliances,0.0
5616,34,Corporate,New York City,New York,East,Art,0.0
5617,26,Corporate,Memphis,Tennessee,South,Furnishings,0.2
5618,38,Consumer,San Diego,California,West,Storage,0.0
5619,38,Corporate,La Crosse,Wisconsin,Central,Accessories,0.0
5620,38,Corporate,La Crosse,Wisconsin,Central,Art,0.0
5621,38,Corporate,La Crosse,Wisconsin,Central,Chairs,0.0
5623,43,Corporate,Los Angeles,California,West,Accessories,0.0
5624,43,Corporate,Los Angeles,California,West,Accessories,0.0
5625,40,Home Office,Seattle,Washington,West,Furnishings,0.0
5626,40,Home Office,Seattle,Washington,West,Tables,0.0
5627,26,Corporate,Miami,Florida,South,Labels,0.2
5628,26,Corporate,Miami,Florida,South,Chairs,0.2
5629,33,Home Office,Philadelphia,Pennsylvania,East,Tables,0.4
5630,7,Consumer,Chesapeake,Virginia,South,Accessories,0.0
5631,7,Consumer,Chesapeake,Virginia,South,Tables,0.0
5632,7,Consumer,Chesapeake,Virginia,South,Binders,0.0
5633,38,Home Office,New York City,New York,East,Binders,0.2
5634,49,Home Office,Ann Arbor,Michigan,Central,Binders,0.0
5635,35,Home Office,La Mesa,California,West,Binders,0.2
5636,35,Home Office,La Mesa,California,West,Accessories,0.0
5637,12,Corporate,Dearborn,Michigan,Central,Furnishings,0.0
5638,51,Consumer,San Diego,California,West,Chairs,0.2
5639,51,Consumer,San Diego,California,West,Chairs,0.2
5640,39,Home Office,Lakewood,Ohio,East,Paper,0.2
5641,13,Home Office,Meriden,Connecticut,East,Art,0.0
5642,13,Home Office,Columbus,Georgia,South,Furnishings,0.0
5643,20,Corporate,Roswell,Georgia,South,Envelopes,0.0
5644,12,Home Office,Seattle,Washington,West,Binders,0.2
5645,15,Corporate,Morristown,New Jersey,East,Furnishings,0.0
5647,44,Consumer,Salt Lake City,Utah,West,Paper,0.0
5648,29,Corporate,Apple Valley,California,West,Paper,0.0
5649,29,Corporate,Apple Valley,California,West,Envelopes,0.0
5650,29,Corporate,Apple Valley,California,West,Storage,0.0
5651,29,Corporate,Apple Valley,California,West,Bookcases,0.15
5652,40,Corporate,New York City,New York,East,Paper,0.0
5653,45,Corporate,Long Beach,California,West,Art,0.0
5655,50,Home Office,Salem,Oregon,West,Art,0.2
5656,50,Home Office,Salem,Oregon,West,Paper,0.2
5657,50,Home Office,Salem,Oregon,West,Accessories,0.2
5658,50,Home Office,Salem,Oregon,West,Tables,0.5
5659,50,Home Office,Salem,Oregon,West,Labels,0.2
5660,50,Home Office,Salem,Oregon,West,Phones,0.2
5661,38,Home Office,Aurora,Colorado,West,Furnishings,0.2
5662,38,Home Office,Aurora,Colorado,West,Storage,0.2
5663,29,Corporate,Newark,Ohio,East,Art,0.2
5665,29,Corporate,Newark,Ohio,East,Storage,0.2
5666,29,Corporate,Newark,Ohio,East,Storage,0.2
5667,23,Consumer,Seattle,Washington,West,Labels,0.0
5669,23,Consumer,Seattle,Washington,West,Accessories,0.0
5670,24,Consumer,Pocatello,Idaho,West,Furnishings,0.0
5671,24,Consumer,Pocatello,Idaho,West,Phones,0.2
5672,43,Corporate,Dallas,Texas,Central,Envelopes,0.2
5673,43,Corporate,Dallas,Texas,Central,Paper,0.2
5674,3,Consumer,Seattle,Washington,West,Paper,0.0
5675,22,Corporate,Seattle,Washington,West,Phones,0.2
5676,22,Corporate,Seattle,Washington,West,Accessories,0.0
5678,30,Home Office,Holland,Michigan,Central,Fasteners,0.0
5679,30,Home Office,Holland,Michigan,Central,Paper,0.0
5680,38,Consumer,Broken Arrow,Oklahoma,Central,Binders,0.0
5681,38,Consumer,Broken Arrow,Oklahoma,Central,Paper,0.0
5682,14,Consumer,Athens,Georgia,South,Paper,0.0
5683,14,Consumer,Athens,Georgia,South,Phones,0.0
5684,14,Consumer,Athens,Georgia,South,Appliances,0.0
5685,45,Consumer,Seattle,Washington,West,Binders,0.2
5686,31,Consumer,Apopka,Florida,South,Fasteners,0.2
5687,31,Consumer,Apopka,Florida,South,Furnishings,0.2
5688,31,Consumer,Apopka,Florida,South,Envelopes,0.2
5689,52,Home Office,Houston,Texas,Central,Chairs,0.3
5690,50,Corporate,Baltimore,Maryland,East,Art,0.0
5691,50,Corporate,Baltimore,Maryland,East,Paper,0.0
5692,50,Corporate,Baltimore,Maryland,East,Phones,0.0
5693,50,Corporate,Baltimore,Maryland,East,Paper,0.0
5694,50,Corporate,Baltimore,Maryland,East,Chairs,0.0
5695,18,Consumer,San Francisco,California,West,Tables,0.2
5698,44,Consumer,Laredo,Texas,Central,Labels,0.2
5699,44,Consumer,San Francisco,California,West,Paper,0.0
5700,47,Home Office,Cleveland,Ohio,East,Envelopes,0.2
5701,47,Home Office,Cleveland,Ohio,East,Accessories,0.2
5702,50,Consumer,Marion,Ohio,East,Art,0.2
5703,50,Consumer,Marion,Ohio,East,Tables,0.4
5704,50,Consumer,Marion,Ohio,East,Accessories,0.2
5705,45,Consumer,Fairfield,Connecticut,East,Supplies,0.0
5706,38,Corporate,New York City,New York,East,Binders,0.2
5707,19,Consumer,New York City,New York,East,Furnishings,0.0
5708,19,Consumer,New York City,New York,East,Supplies,0.0
5709,19,Consumer,New York City,New York,East,Chairs,0.1
5710,19,Consumer,New York City,New York,East,Copiers,0.2
5711,19,Consumer,New York City,New York,East,Paper,0.0
5712,31,Consumer,Chicago,Illinois,Central,Phones,0.2
5713,9,Home Office,New York City,New York,East,Phones,0.0
5714,39,Consumer,Richmond,Virginia,South,Storage,0.0
5715,41,Corporate,Ann Arbor,Michigan,Central,Accessories,0.0
5716,41,Corporate,Ann Arbor,Michigan,Central,Phones,0.0
5717,41,Corporate,Ann Arbor,Michigan,Central,Envelopes,0.0
5718,41,Corporate,Ann Arbor,Michigan,Central,Appliances,0.1
5719,13,Consumer,Lafayette,Indiana,Central,Storage,0.0
5720,46,Corporate,Springfield,Oregon,West,Fasteners,0.2
5721,46,Corporate,Springfield,Oregon,West,Accessories,0.2
5722,46,Corporate,Springfield,Oregon,West,Accessories,0.2
5723,39,Corporate,San Francisco,California,West,Paper,0.0
5724,39,Corporate,Chicago,Illinois,Central,Storage,0.2
5725,39,Corporate,New York City,New York,East,Accessories,0.0
5726,19,Corporate,Houston,Texas,Central,Phones,0.2
5727,49,Consumer,Madison,Wisconsin,Central,Accessories,0.0
5728,49,Consumer,Madison,Wisconsin,Central,Appliances,0.0
5729,49,Consumer,Madison,Wisconsin,Central,Labels,0.0
5730,49,Consumer,Madison,Wisconsin,Central,Bookcases,0.0
5731,49,Consumer,Madison,Wisconsin,Central,Paper,0.0
5732,26,Corporate,Milford,Connecticut,East,Bookcases,0.0
5733,26,Corporate,Milford,Connecticut,East,Supplies,0.0
5734,26,Corporate,Milford,Connecticut,East,Furnishings,0.0
5735,26,Consumer,New York City,New York,East,Binders,0.2
5736,4,Consumer,Los Angeles,California,West,Paper,0.0
5737,4,Consumer,Los Angeles,California,West,Furnishings,0.0
5738,52,Consumer,San Francisco,California,West,Binders,0.2
5739,13,Corporate,Fairfield,California,West,Paper,0.0
5740,13,Corporate,Fairfield,California,West,Furnishings,0.0
5741,13,Corporate,Fairfield,California,West,Machines,0.2
5742,13,Corporate,Fairfield,California,West,Paper,0.0
5743,13,Corporate,Fairfield,California,West,Paper,0.0
5744,13,Corporate,Fairfield,California,West,Storage,0.0
5745,13,Corporate,Fairfield,California,West,Furnishings,0.0
5746,49,Consumer,Greenville,North Carolina,South,Phones,0.2
5747,49,Consumer,Greenville,North Carolina,South,Accessories,0.2
5748,49,Consumer,Greenville,North Carolina,South,Accessories,0.2
5749,46,Consumer,Long Beach,New York,East,Phones,0.0
5750,22,Consumer,Buffalo Grove,Illinois,Central,Tables,0.5
5751,3,Consumer,San Diego,California,West,Labels,0.0
5752,3,Consumer,San Diego,California,West,Labels,0.0
5753,5,Consumer,Richmond,Kentucky,South,Chairs,0.0
5754,13,Consumer,Springfield,Virginia,South,Art,0.0
5756,42,Consumer,Fort Worth,Texas,Central,Copiers,0.2
5757,33,Consumer,Raleigh,North Carolina,South,Furnishings,0.2
5758,47,Consumer,Hialeah,Florida,South,Machines,0.5
5759,52,Home Office,Los Angeles,California,West,Storage,0.0
5760,52,Home Office,Los Angeles,California,West,Binders,0.2
5761,32,Consumer,Lake Forest,California,West,Appliances,0.0
5762,32,Consumer,Lake Forest,California,West,Furnishings,0.0
5764,37,Consumer,Seattle,Washington,West,Storage,0.0
5765,45,Consumer,Redding,California,West,Phones,0.2
5766,40,Home Office,San Antonio,Texas,Central,Labels,0.2
5767,36,Corporate,Houston,Texas,Central,Accessories,0.2
5768,9,Consumer,Leominster,Massachusetts,East,Labels,0.0
5769,9,Consumer,Leominster,Massachusetts,East,Paper,0.0
5770,39,Corporate,Los Angeles,California,West,Furnishings,0.0
5771,39,Corporate,Los Angeles,California,West,Appliances,0.0
5772,48,Corporate,Springfield,Missouri,Central,Copiers,0.0
5773,35,Consumer,Waco,Texas,Central,Storage,0.2
5774,15,Consumer,Los Angeles,California,West,Chairs,0.2
5775,15,Consumer,Los Angeles,California,West,Binders,0.2
5776,48,Consumer,Auburn,New York,East,Binders,0.2
5777,48,Consumer,San Francisco,California,West,Paper,0.0
5778,46,Consumer,Los Angeles,California,West,Art,0.0
5779,46,Consumer,Los Angeles,California,West,Chairs,0.2
5780,14,Consumer,Los Angeles,California,West,Machines,0.2
5781,50,Consumer,Chico,California,West,Art,0.0
5782,50,Consumer,Chico,California,West,Envelopes,0.0
5783,50,Consumer,Chico,California,West,Paper,0.0
5785,40,Consumer,Springfield,Oregon,West,Supplies,0.2
5787,40,Consumer,Springfield,Oregon,West,Art,0.2
5788,15,Corporate,Jacksonville,Florida,South,Furnishings,0.2
5790,39,Consumer,Bakersfield,California,West,Fasteners,0.0
5791,39,Consumer,Bakersfield,California,West,Chairs,0.2
5792,39,Consumer,Bakersfield,California,West,Appliances,0.0
5793,39,Consumer,Bakersfield,California,West,Furnishings,0.0
5794,39,Consumer,Bakersfield,California,West,Binders,0.2
5795,40,Consumer,New York City,New York,East,Storage,0.0
5796,40,Consumer,New York City,New York,East,Furnishings,0.0
5797,40,Consumer,New York City,New York,East,Labels,0.0
5798,40,Consumer,New York City,New York,East,Paper,0.0
5799,34,Consumer,Chicago,Illinois,Central,Chairs,0.3
5800,28,Consumer,El Paso,Texas,Central,Phones,0.2
5801,28,Consumer,El Paso,Texas,Central,Paper,0.2
5802,12,Consumer,Thousand Oaks,California,West,Phones,0.2
5803,19,Home Office,Springfield,Ohio,East,Art,0.2
5804,46,Corporate,Dallas,Texas,Central,Storage,0.2
5805,46,Corporate,Dallas,Texas,Central,Bookcases,0.32
5806,35,Consumer,Knoxville,Tennessee,South,Paper,0.2
5807,35,Consumer,Knoxville,Tennessee,South,Appliances,0.2
5808,35,Consumer,Knoxville,Tennessee,South,Art,0.2
5809,5,Corporate,Chattanooga,Tennessee,South,Furnishings,0.2
5810,12,Corporate,San Diego,California,West,Paper,0.0
5811,12,Corporate,San Diego,California,West,Furnishings,0.0
5812,12,Corporate,San Diego,California,West,Phones,0.2
5813,27,Home Office,New York City,New York,East,Paper,0.0
5814,25,Consumer,Tampa,Florida,South,Accessories,0.2
5815,48,Consumer,Utica,New York,East,Phones,0.0
5816,48,Consumer,Utica,New York,East,Binders,0.2
5817,48,Consumer,Utica,New York,East,Binders,0.2
5818,48,Consumer,Utica,New York,East,Labels,0.0
5819,48,Consumer,Utica,New York,East,Labels,0.0
5820,19,Corporate,San Francisco,California,West,Supplies,0.0
5821,19,Corporate,San Francisco,California,West,Appliances,0.0
5822,19,Corporate,San Francisco,California,West,Tables,0.2
5823,19,Corporate,San Francisco,California,West,Binders,0.2
5824,18,Consumer,Columbus,Ohio,East,Appliances,0.2
5825,35,Home Office,New York City,New York,East,Paper,0.0
5826,35,Home Office,New York City,New York,East,Chairs,0.1
5827,35,Home Office,New York City,New York,East,Chairs,0.1
5828,35,Home Office,New York City,New York,East,Art,0.0
5829,48,Consumer,Richmond,Indiana,Central,Tables,0.0
5830,48,Consumer,Richmond,Indiana,Central,Chairs,0.0
5831,29,Consumer,San Diego,California,West,Accessories,0.0
5832,29,Consumer,Concord,North Carolina,South,Labels,0.2
5833,29,Consumer,Concord,North Carolina,South,Chairs,0.2
5836,24,Consumer,Miami,Florida,South,Accessories,0.2
5837,48,Consumer,Los Angeles,California,West,Phones,0.2
5838,13,Consumer,Seattle,Washington,West,Storage,0.0
5839,39,Home Office,Arlington,Virginia,South,Paper,0.0
5840,39,Home Office,Arlington,Virginia,South,Furnishings,0.0
5841,47,Consumer,San Diego,California,West,Phones,0.2
5842,47,Consumer,San Diego,California,West,Storage,0.0
5843,47,Consumer,San Diego,California,West,Furnishings,0.0
5844,47,Consumer,San Diego,California,West,Storage,0.0
5845,47,Consumer,San Diego,California,West,Paper,0.0
5846,47,Consumer,San Diego,California,West,Chairs,0.2
5847,47,Consumer,San Diego,California,West,Furnishings,0.0
5848,46,Home Office,Roseville,Minnesota,Central,Appliances,0.0
5849,46,Home Office,Roseville,Minnesota,Central,Storage,0.0
5850,46,Home Office,Roseville,Minnesota,Central,Copiers,0.0
5851,46,Home Office,Roseville,Minnesota,Central,Binders,0.0
5852,46,Home Office,Roseville,Minnesota,Central,Furnishings,0.0
5853,37,Home Office,Virginia Beach,Virginia,South,Binders,0.0
5854,32,Corporate,Dallas,Texas,Central,Storage,0.2
5855,32,Corporate,Dallas,Texas,Central,Supplies,0.2
5858,35,Consumer,Concord,California,West,Bookcases,0.15
5859,44,Consumer,Conway,Arkansas,South,Tables,0.0
5860,18,Home Office,Philadelphia,Pennsylvania,East,Paper,0.2
5861,17,Consumer,Little Rock,Arkansas,South,Paper,0.0
5862,17,Consumer,Little Rock,Arkansas,South,Paper,0.0
5863,17,Consumer,Little Rock,Arkansas,South,Art,0.0
5864,32,Corporate,Meriden,Connecticut,East,Appliances,0.0
5865,32,Corporate,Meriden,Connecticut,East,Art,0.0
5866,32,Corporate,Meriden,Connecticut,East,Chairs,0.0
5867,1,Corporate,Philadelphia,Pennsylvania,East,Art,0.2
5869,45,Home Office,Cheyenne,Wyoming,West,Chairs,0.2
5870,24,Corporate,Anaheim,California,West,Tables,0.2
5871,38,Consumer,Bloomington,Indiana,Central,Furnishings,0.0
5872,13,Home Office,Columbus,Georgia,South,Storage,0.0
5873,22,Home Office,Jonesboro,Arkansas,South,Binders,0.0
5874,22,Home Office,Jonesboro,Arkansas,South,Binders,0.0
5875,15,Home Office,Philadelphia,Pennsylvania,East,Art,0.2
5876,21,Home Office,Lawrence,Massachusetts,East,Binders,0.0
5877,21,Home Office,Lawrence,Massachusetts,East,Paper,0.0
5878,21,Home Office,Lawrence,Massachusetts,East,Appliances,0.0
5879,36,Consumer,New York City,New York,East,Paper,0.0
5880,37,Corporate,San Diego,California,West,Chairs,0.2
5881,37,Corporate,San Diego,California,West,Paper,0.0
5882,37,Corporate,San Diego,California,West,Chairs,0.2
5883,10,Corporate,San Francisco,California,West,Furnishings,0.0
5884,10,Corporate,San Francisco,California,West,Supplies,0.0
5885,42,Consumer,San Francisco,California,West,Binders,0.2
5886,42,Consumer,San Francisco,California,West,Accessories,0.0
5887,40,Corporate,Cranston,Rhode Island,East,Storage,0.0
5888,19,Consumer,Owensboro,Kentucky,South,Paper,0.0
5889,15,Consumer,Baltimore,Maryland,East,Binders,0.0
5890,47,Consumer,Chicago,Illinois,Central,Paper,0.2
5891,47,Consumer,Chicago,Illinois,Central,Storage,0.2
5892,47,Consumer,Chicago,Illinois,Central,Accessories,0.2
5893,36,Consumer,Atlanta,Georgia,South,Binders,0.0
5894,36,Corporate,Los Angeles,California,West,Storage,0.0
5895,44,Home Office,Los Angeles,California,West,Labels,0.0
5896,44,Home Office,Los Angeles,California,West,Paper,0.0
5897,13,Consumer,Richmond,Indiana,Central,Furnishings,0.0
5898,13,Consumer,Richmond,Indiana,Central,Phones,0.0
5899,2,Corporate,San Francisco,California,West,Envelopes,0.0
5900,47,Home Office,San Francisco,California,West,Binders,0.2
5901,47,Corporate,Westfield,New Jersey,East,Furnishings,0.0
5902,45,Home Office,San Francisco,California,West,Paper,0.0
5903,45,Home Office,San Francisco,California,West,Paper,0.0
5904,45,Home Office,San Francisco,California,West,Paper,0.0
5905,45,Home Office,San Francisco,California,West,Labels,0.0
